PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PFGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PCEL,PLEL,TLEL,PREL,TREL,PCOL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PMGS,PQGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PTPS,PLSS,PTSS,PWSS,PFTS,PMTS,PQTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
6,2,6,2,21,Ben,Watson,570,86,0,50,14,88,0,5,17344,22,17344,87,23,0,0,0,88,0,0,0,77,0,0,85,5,32,1015,82,42,46,52,0,8,65,0,0,0,85,0,0,0,0,70,100,4,4,5,0,1,0,0,84,1,5,50,5,0,1,20,41,87,0,0,65,0,1,91,18,70,79,59,0,0,0,0,0,22,39,9,20,6,38,0,58,6,22,0,4,4,0,0,5,0,1,21,0,5,570,1,75,98,999,5,0,-31,0,0,170
7,7,7,7,12,Marquise,Hill,500,69,0,84,10,80,0,7,17399,22,17399,65,22,12,0,1,93,0,1,1,20,0,0,67,5,31,1015,86,78,28,26,0,3,27,0,0,0,80,0,0,0,0,106,100,0,0,4,0,25,0,0,91,1,4,84,4,0,2,21,43,58,0,0,16,0,1,89,10,81,76,45,2,2,2,2,18,37,22,60,13,56,0,25,16,49,7,0,10,10,36,52,52,72,25,0,44,19,500,0,78,145,999,0,0,-31,0,0,170
7,5,7,5,9,Vince,Wilfork,700,74,0,125,6,82,0,5,17417,22,17417,63,22,0,0,0,95,0,0,0,25,0,0,62,6,21,1015,85,82,35,40,0,3,34,0,0,0,84,8,8,8,8,115,100,3,0,5,2,10,0,0,75,1,5,125,5,0,1,10,60,56,0,0,11,0,1,95,8,91,80,53,0,2,0,2,25,41,47,54,52,44,34,34,69,48,17,0,12,12,29,52,27,69,40,80,0,68,700,0,73,163,653,0,0,-31,0,0,186
0,0,0,0,28,Ethan,Kelley,23,65,0,0,30,60,0,7,24177,22,24177,56,24,14,0,0,79,0,0,0,19,0,0,53,4,29,1015,84,74,20,21,0,3,23,0,0,0,70,6,6,6,6,17,100,0,0,1,0,21,0,0,99,2,1,0,1,0,7,37,26,51,1,1038,23,0,1,95,35,81,65,60,2,2,2,2,56,40,81,82,59,57,87,0,0,57,20,0,12,12,0,100,0,0,50,53,26,31,23,0,74,143,999,0,1,-31,0,0,161
0,0,0,0,79,Kliff,Kingsbury,91,80,0,9,36,65,0,7,24178,22,24178,55,24,7,0,1,60,0,0,0,23,0,0,55,0,28,1015,70,21,14,20,0,1,50,0,2,0,60,0,0,0,0,217,100,0,3,2,0,60,0,0,16,0,3,9,3,0,6,85,30,50,1,1039,44,0,1,88,20,52,66,58,2,2,0,0,0,1,64,22,7,22,0,19,33,9,4,0,0,0,0,21,0,33,0,25,0,16,91,0,75,60,999,0,1,-31,0,0,125
1,1,1,1,10,Joe,Wong,23,70,0,0,15,55,0,7,104,23,104,53,26,17,1,1,77,1,1,1,13,0,0,47,7,63,1009,79,15,69,73,0,2,10,0,0,0,92,2,2,2,2,26,100,0,0,1,0,29,0,0,77,2,1,0,1,0,15,20,18,42,4,1112,14,0,1,100,16,84,58,60,2,0,2,0,35,15,20,34,29,48,8,6,9,31,13,0,9,9,6,75,8,46,59,20,6,15,23,0,76,153,999,0,1,-31,0,0,188
6,6,6,6,18,Bobby,Hamilton,66,77,0,0,22,70,0,5,116,23,116,64,33,12,1,1,80,2,0,0,19,0,0,64,5,63,1009,80,85,19,21,0,3,20,0,0,0,79,0,0,0,0,194,100,2,3,1,0,70,0,0,98,2,1,0,1,0,15,23,62,40,8,1084,19,0,1,92,21,82,82,82,0,0,0,0,18,37,22,60,13,56,0,25,16,49,7,1,10,10,36,52,52,72,33,0,44,19,66,0,77,120,999,0,0,-31,0,0,172
3,3,3,3,37,Ted,Washington,1400,42,0,400,21,50,0,0,328,23,328,44,36,14,0,0,87,2,0,0,11,0,0,44,6,25,1009,72,96,22,16,1,2,23,0,0,0,56,2,2,2,2,105,100,0,0,4,0,15,0,0,92,1,4,400,4,0,1,32,87,53,13,1107,20,0,1,86,33,98,91,92,2,2,2,2,55,12,1,67,13,38,31,19,30,50,15,0,12,12,0,98,24,70,80,25,11,17,1400,0,77,205,473,0,0,-31,0,0,181
2,2,2,2,18,Chris,Cole,46,81,0,0,18,85,0,5,395,23,395,90,26,4,0,0,67,1,1,1,74,0,0,86,5,8,1009,73,28,19,29,0,0,44,0,0,0,84,8,1,8,1,215,100,0,0,1,0,35,0,0,16,2,1,0,1,0,3,22,43,81,4,1069,49,0,1,95,21,50,71,69,2,2,2,2,0,5,79,0,17,0,28,0,0,0,18,0,3,3,0,0,0,33,0,0,0,0,46,0,72,35,999,78,0,-31,0,0,171
1,1,1,1,34,Frank,Middleton,55,59,0,0,30,55,0,0,477,23,477,47,29,15,0,0,88,1,0,0,21,0,0,42,6,3,1009,74,14,94,87,0,3,21,0,0,0,64,0,0,0,0,8,100,1,2,1,0,75,0,0,73,1,1,0,1,0,3,28,59,18,7,1090,28,0,1,94,21,95,86,85,2,2,2,2,45,16,5,43,4,50,18,54,50,49,17,0,6,6,0,35,25,75,60,37,0,3,55,0,76,170,999,0,3,-31,0,0,181
1,1,1,1,19,Warren,Sapp,3660,75,1,700,24,85,0,0,511,23,511,67,31,0,0,0,96,2,0,0,60,0,0,67,6,12,1009,83,85,22,21,0,3,20,0,0,18,99,0,0,0,0,115,100,2,2,7,1,40,0,1,99,0,7,700,7,0,1,17,87,54,9,1097,17,0,1,72,17,86,93,92,2,2,2,2,45,15,35,24,28,67,23,0,0,21,39,0,10,10,100,40,10,0,60,42,0,15,3660,0,74,143,391,0,0,-31,0,0,350
1,1,1,1,23,John,Parrella,2400,55,0,222,17,61,0,11,586,23,586,53,34,21,0,0,87,2,0,0,28,0,0,50,0,26,1009,86,91,29,31,0,3,21,0,2,0,72,3,2,3,2,142,100,0,0,5,0,1,0,0,97,1,6,222,6,0,2,19,57,44,11,1091,24,0,1,96,18,93,80,86,2,2,2,2,32,25,74,50,41,51,20,0,67,52,25,0,11,11,75,76,64,30,55,45,6,21,2400,0,75,140,999,0,2,-31,0,0,125
2,2,2,2,19,Ray,Buchanan,1200,90,0,130,25,87,0,14,903,23,903,87,32,0,0,1,89,2,0,0,64,0,0,85,3,9,1009,82,55,15,18,0,7,31,0,0,0,88,7,7,7,7,105,100,0,0,5,0,45,0,0,34,2,5,130,5,0,3,17,53,85,11,1065,45,0,1,67,20,52,83,84,0,0,0,0,0,5,22,9,15,2,26,0,0,1,7,0,17,17,100,32,5,83,0,0,0,20,1200,0,69,26,67,10,0,-31,0,0,55
2,5,2,5,19,Jerry,Rice,2900,85,1,120,23,81,0,5,940,23,940,85,41,0,2,1,85,2,0,0,94,0,0,84,4,16,1009,81,10,20,35,0,0,52,0,0,0,81,0,0,0,0,107,100,1,2,5,0,45,0,1,80,2,6,120,6,0,1,25,77,78,19,1093,58,5,1,72,20,55,86,99,6,5,6,5,0,5,86,0,10,5,26,0,0,0,22,0,3,3,100,70,0,33,0,7,0,0,2900,0,74,40,374,20,3,-31,0,0,339
0,0,0,0,88,Kerry,Collins,1682,90,0,180,20,60,0,7,988,23,988,48,31,0,0,0,85,2,0,0,23,0,0,50,0,5,1009,95,13,18,30,0,8,48,0,2,0,85,0,0,0,0,164,100,2,2,3,0,32,0,0,5,0,3,180,3,0,1,96,76,48,9,1070,33,0,1,76,20,67,87,87,0,0,0,0,8,10,30,10,5,7,10,37,0,0,0,0,0,0,0,47,0,66,0,8,89,0,1682,0,77,88,101,0,0,-31,0,0,77
5,5,5,5,26,Ron,Stone,606,70,1,141,21,65,0,1,997,23,997,45,32,19,0,0,88,2,0,0,19,0,0,44,4,12,1009,77,26,89,96,0,3,24,0,0,0,59,2,2,2,2,20,100,0,0,3,0,0,0,0,67,0,3,141,3,0,4,33,70,17,11,1102,31,0,1,94,34,92,91,90,2,2,2,2,20,55,10,62,12,60,58,11,43,62,36,0,8,8,19,70,52,45,77,20,0,24,606,0,77,165,999,0,0,-31,0,0,162
2,5,2,5,22,Alvis,Whitted,66,71,0,10,22,85,0,5,1071,23,1071,90,29,4,0,0,61,1,0,0,61,0,0,87,5,3,1009,70,26,22,26,0,0,40,0,0,0,72,7,7,7,7,138,100,0,0,1,0,32,0,0,87,2,1,10,1,0,7,23,21,82,6,1109,39,0,1,95,26,43,61,51,0,0,0,0,0,1,86,0,10,5,26,0,0,0,22,0,3,3,100,70,0,33,0,7,0,0,66,0,72,25,999,83,2,-31,0,0,170
2,2,2,2,25,Danny,Clark,294,72,0,84,30,80,0,1,1086,23,1086,78,27,11,0,0,77,1,1,1,52,0,0,76,6,39,1009,79,86,34,50,0,12,30,0,0,0,65,7,7,7,7,84,100,0,0,3,3,15,0,0,55,1,3,84,3,0,7,20,52,61,4,1068,26,0,1,95,37,76,79,74,1,1,3,3,0,28,62,24,50,12,16,0,100,27,9,0,14,14,0,27,58,1,0,20,16,25,294,0,74,83,999,0,0,-31,0,0,184
0,0,0,0,92,Rich,Gannon,1632,92,1,356,26,65,0,7,1351,23,1351,64,38,0,0,0,88,2,0,0,35,0,0,65,1,14,1009,78,25,19,36,0,1,42,0,2,0,80,0,0,0,0,49,100,0,0,3,0,10,0,0,12,1,4,356,4,0,4,82,81,55,17,1078,60,0,1,70,21,54,89,95,2,2,2,2,0,1,61,4,16,0,18,0,0,0,17,0,0,0,0,12,0,25,0,10,75,0,1632,0,75,50,168,0,5,-31,0,1,120
6,5,6,5,27,Tyrone,Wheatley,1016,70,0,0,30,84,2,5,1352,23,1352,81,32,0,1,0,80,2,0,0,52,0,0,75,4,17,1009,55,13,27,30,0,13,91,0,0,0,75,3,4,3,4,117,100,0,0,6,3,1,0,0,47,0,7,0,7,0,1,36,60,76,9,1108,85,0,1,80,19,75,78,82,2,2,2,2,2,30,37,4,13,17,27,0,75,0,35,0,1,1,0,13,25,100,10,31,0,8,1016,0,72,75,482,10,5,-31,0,0,415
1,1,1,1,23,Tim,Brown,2831,89,0,180,29,84,0,5,1354,23,1354,84,37,0,0,0,90,2,1,1,92,0,0,83,5,6,1015,90,12,22,46,0,1,53,0,0,21,55,4,4,4,4,152,100,0,0,5,2,1,0,0,81,0,6,180,6,0,1,18,72,77,16,1064,55,0,1,82,18,56,84,96,2,2,2,2,0,5,79,0,17,0,28,0,0,0,18,0,3,3,0,0,0,33,0,0,0,0,2831,0,72,35,57,85,16,-31,0,0,49
5,5,5,5,35,Mo,Collins,1820,67,0,300,26,74,0,5,1357,23,1357,48,27,14,0,0,91,1,0,0,21,0,0,45,5,23,1015,72,30,94,86,0,3,28,0,0,0,64,2,2,2,2,62,100,0,0,5,0,39,0,0,79,1,6,300,6,0,1,24,57,29,6,1071,30,0,1,96,19,89,85,80,2,2,2,2,45,16,5,43,4,43,18,54,50,49,17,0,8,8,0,35,25,75,54,21,0,22,1820,0,76,165,999,0,6,-31,0,0,170
5,5,5,5,25,Barret,Robbins,639,56,1,114,14,75,0,7,1359,23,1359,52,30,18,0,0,91,2,0,0,29,0,0,53,0,17,1015,78,16,91,91,0,3,31,0,4,0,77,0,0,0,0,207,100,0,0,2,0,1,0,0,63,1,3,114,3,0,2,35,62,27,9,1094,27,0,1,65,33,90,87,75,0,0,0,0,44,44,20,74,26,64,47,0,79,62,19,0,7,7,55,100,0,100,62,13,12,32,639,0,75,160,999,0,9,-31,0,0,127
2,3,2,3,24,Travian,Smith,250,64,0,8,22,80,0,4,1368,23,1368,78,27,12,0,0,78,1,0,0,50,0,0,72,5,29,1015,67,82,21,47,0,3,30,0,0,0,76,8,8,8,8,157,100,1,2,3,2,50,0,0,56,2,4,8,4,0,5,30,57,58,6,1101,29,0,1,95,19,74,78,72,2,2,2,2,0,25,34,13,16,13,31,0,50,10,20,0,13,13,0,0,10,10,3,12,0,13,250,0,76,80,999,0,6,-31,0,0,172
2,2,2,2,19,Charles,Woodson,418,99,0,146,19,94,0,5,1370,23,1370,93,27,0,0,0,98,1,0,0,75,0,0,95,4,4,1015,76,62,22,27,0,7,49,0,0,21,97,7,8,7,8,117,100,1,2,1,0,40,0,1,24,0,2,146,2,0,1,22,85,93,6,1113,52,6,1,65,24,60,93,88,0,0,0,0,0,22,75,0,8,0,26,0,0,0,20,0,16,16,100,0,0,25,0,0,0,0,418,1,73,40,502,77,6,-31,1,0,430
0,0,0,0,16,Sebastian,Janikowski,354,84,0,66,87,50,0,0,1373,23,1373,47,26,0,0,0,56,1,0,0,25,0,0,47,1,17,1015,68,44,29,31,0,5,19,0,4,0,85,0,0,0,0,64,100,1,2,1,2,75,1,0,11,0,3,66,3,0,1,24,51,29,4,1086,22,0,1,67,98,52,92,74,0,0,0,0,10,5,36,27,17,31,11,0,0,28,21,0,19,19,100,12,0,0,33,7,0,0,354,0,74,95,246,0,4,-31,0,0,248
0,0,0,0,33,Shane,Lechler,500,89,0,0,89,46,0,7,1374,23,1374,47,27,10,0,0,34,1,0,0,28,0,0,45,0,13,1015,85,18,25,22,0,0,21,0,4,0,60,0,0,0,0,215,100,1,2,5,1,50,0,0,9,0,6,0,6,0,5,48,46,31,4,1089,27,0,1,99,97,33,98,76,2,2,2,2,1,1,90,45,25,17,24,0,37,16,18,0,20,20,100,46,0,0,0,19,19,0,500,0,74,65,344,0,4,-31,0,0,133
2,6,2,6,16,Zack,Crockett,1166,79,0,35,17,85,0,14,1379,23,1379,84,31,10,2,1,86,2,0,0,55,0,0,77,6,15,1009,67,20,52,55,0,13,92,0,0,0,72,7,7,7,7,64,100,0,0,6,3,1,0,0,32,2,7,35,7,0,3,36,73,54,9,1073,91,0,1,90,19,81,87,74,2,3,2,3,9,10,35,29,39,38,29,0,71,31,27,0,2,2,0,0,1,100,2,44,0,0,1166,1,74,80,625,0,5,-31,0,0,179
2,2,2,2,19,Jerry,Porter,291,89,0,60,21,93,0,5,1380,23,1380,91,25,6,0,0,87,1,0,0,85,0,0,90,5,16,1015,86,19,28,31,0,8,63,0,0,0,89,8,7,8,7,254,100,0,0,2,2,25,0,0,84,2,4,60,4,0,2,16,75,91,4,1092,51,0,1,82,27,64,85,76,2,2,2,2,2,30,72,23,19,8,18,0,55,9,16,0,3,3,54,40,0,38,0,11,12,7,291,1,74,60,361,40,4,-31,0,0,329
6,6,6,6,21,Barry,Sims,2340,70,0,0,31,79,0,4,1387,23,1387,55,29,10,0,0,88,1,0,0,32,0,0,50,0,63,1009,86,26,94,88,0,3,30,1,1,0,62,0,0,0,0,233,100,0,0,6,1,1,0,0,65,1,7,0,7,0,15,21,68,18,5,1099,28,0,1,94,28,87,90,87,0,0,0,0,37,30,1,54,16,41,30,5,63,58,6,0,6,6,54,99,26,100,40,55,45,16,2340,0,77,140,999,0,5,-31,0,0,128
1,1,1,1,18,Adam,Treu,55,53,0,0,19,65,0,4,1388,23,1388,49,30,18,0,0,83,1,0,0,17,0,0,47,1,12,1015,78,19,87,85,0,3,15,0,2,0,88,0,0,0,0,142,100,0,0,1,0,15,0,0,62,1,1,0,1,0,3,17,45,22,7,1103,15,0,1,95,18,86,79,75,2,2,2,2,36,27,29,73,17,43,20,0,6,63,0,0,8,8,0,100,13,82,37,15,20,9,55,0,77,140,999,0,7,-31,0,0,137
2,2,2,2,24,Roland,Williams,285,80,0,30,21,61,0,5,1407,23,1407,59,29,9,0,0,83,1,0,0,70,0,0,59,4,6,1009,72,23,63,65,0,6,58,0,0,0,74,0,0,0,0,205,100,1,2,3,0,68,0,0,86,2,3,30,3,0,4,29,38,58,6,1110,67,0,1,93,25,72,74,75,0,0,0,0,16,25,52,26,41,7,34,15,86,22,20,0,4,4,31,66,1,77,0,22,35,8,285,0,77,105,492,8,0,-31,0,0,161
3,3,3,3,23,Rod,Woodson,1000,85,1,120,22,85,0,7,1473,23,1473,85,39,0,0,0,86,2,0,0,70,0,0,85,7,10,1009,65,67,26,25,0,7,36,0,0,0,62,7,8,7,8,169,100,0,0,5,0,1,0,1,26,0,6,120,6,0,1,20,72,75,17,1114,47,0,1,90,17,59,92,96,2,2,2,2,4,15,61,7,41,8,37,0,50,0,26,0,17,17,100,18,5,61,0,27,0,8,1000,0,72,45,503,12,2,-31,1,0,432
2,5,2,5,21,Ike,Charlton,53,83,0,0,21,88,0,1,1652,23,1652,85,26,5,1,0,68,1,0,0,60,0,0,86,4,21,1009,84,56,22,41,0,7,27,0,0,0,78,8,8,8,8,241,100,0,0,1,0,40,0,0,23,2,1,0,1,0,2,25,31,88,4,1067,41,0,1,95,17,50,69,60,2,0,2,0,8,5,58,38,26,7,27,0,34,20,15,0,16,16,100,39,0,36,1,20,16,11,53,0,72,44,999,20,0,-31,0,0,163
2,5,2,5,23,Amos,Zereoue,54,92,0,0,36,91,0,5,1682,23,1682,89,27,4,0,0,83,1,0,0,67,0,0,89,6,34,1009,84,14,29,28,0,8,74,0,0,0,90,0,0,0,0,254,100,0,0,1,2,1,0,0,28,2,1,0,1,0,3,37,60,68,5,1115,74,0,1,72,19,66,78,72,0,0,0,0,23,30,30,52,26,18,23,0,55,24,7,0,1,1,16,38,5,34,0,34,27,22,54,1,68,47,579,45,0,-31,0,0,435
2,5,2,5,19,Denard,Walker,1200,82,0,195,19,89,0,7,1754,23,1754,91,30,3,0,0,79,1,0,0,64,0,0,88,5,15,1009,84,61,27,29,0,1,29,0,0,0,78,0,1,0,1,106,100,0,0,5,0,25,0,0,25,2,5,195,5,0,3,23,60,87,7,1105,43,0,1,90,33,48,82,81,2,0,2,0,10,5,75,25,19,11,10,0,72,9,13,0,16,16,77,39,0,52,0,12,8,7,1200,0,73,30,465,15,0,-31,0,0,170
2,2,2,2,22,Dwayne,Rudd,285,88,0,0,32,75,0,5,1775,23,1775,79,28,10,0,0,88,1,0,0,61,0,0,73,4,20,1009,84,79,28,51,0,3,33,0,0,0,82,0,0,0,0,3,100,2,2,2,0,25,0,0,57,2,2,0,2,0,1,35,43,64,7,1095,34,6,1,69,18,70,75,80,0,0,0,0,0,20,62,24,50,12,16,0,100,27,9,0,14,14,0,27,58,1,0,20,16,25,285,0,74,75,388,0,0,-31,0,0,163
0,0,0,0,82,Marques,Tuiasosopo,310,90,0,50,29,72,0,7,14121,23,14121,70,25,7,0,0,82,1,0,0,28,0,0,70,7,28,1015,83,26,16,29,0,1,59,0,2,0,65,0,0,0,0,252,100,0,0,3,0,30,0,0,8,1,5,50,5,0,2,85,53,51,3,1104,66,0,1,94,24,62,78,72,3,2,3,2,6,20,58,20,23,5,16,12,0,9,7,0,0,0,11,32,0,25,0,22,12,0,310,0,73,60,999,0,3,-31,0,0,188
2,2,2,2,21,DeLawrence,Grant,241,62,0,60,15,79,0,7,14241,23,14241,67,24,13,0,0,70,1,0,0,25,0,0,65,5,27,1015,68,70,16,23,0,3,29,0,0,0,0,0,0,0,0,161,100,0,0,2,2,30,0,0,59,2,4,60,4,0,3,22,34,58,3,1081,21,0,1,95,17,73,68,61,2,2,2,2,8,40,44,46,18,16,43,0,100,32,17,0,12,12,31,66,22,72,16,11,40,17,241,0,75,120,999,0,3,-31,0,0,170
2,2,2,2,22,Derrick,Gibson,488,88,0,40,21,90,0,5,14338,23,14338,87,25,7,0,0,92,1,0,0,62,0,0,85,5,28,1015,87,75,25,48,0,8,39,0,0,0,97,0,0,0,0,64,100,5,5,2,2,35,0,0,36,1,4,40,4,0,1,24,59,88,3,1080,58,0,1,88,24,64,80,67,2,0,2,0,20,12,43,36,8,16,33,9,45,25,6,0,18,18,100,46,5,41,0,24,19,12,488,1,74,55,178,55,3,-31,0,0,170
2,2,2,2,22,Phillip,Buchanon,850,95,0,115,13,97,0,5,14818,23,14818,97,23,1,0,0,64,0,1,1,78,0,0,95,5,17,1015,78,47,15,25,0,7,42,0,0,0,89,7,8,7,8,115,100,2,2,4,0,44,1,0,31,0,5,115,5,0,1,20,69,90,2,1066,55,0,1,84,15,44,86,72,2,2,2,2,0,5,81,0,8,0,38,0,0,0,12,0,16,16,100,18,0,32,0,15,0,0,850,0,70,25,68,90,2,-31,0,0,56
3,2,3,2,10,Napoleon,Harris,650,89,0,75,21,89,0,7,14830,23,14830,83,25,5,0,0,71,0,0,0,55,0,0,86,6,23,1015,87,89,15,40,0,3,35,0,0,0,0,0,7,0,7,151,100,0,0,4,0,1,0,0,58,0,5,75,5,0,1,13,69,61,2,1085,26,0,1,78,19,77,87,79,2,0,2,0,0,50,62,24,50,12,16,0,100,27,9,0,14,14,0,27,20,1,0,20,16,25,650,1,74,95,526,10,2,-31,0,0,225
0,0,0,0,29,Doug,Jolley,300,81,0,28,18,78,0,7,15265,23,15265,74,25,12,0,0,50,0,0,0,80,0,0,71,1,23,1015,84,12,53,59,0,6,62,0,4,0,75,0,0,0,0,26,100,0,0,3,0,15,0,0,88,1,4,28,4,0,2,30,51,66,2,1088,64,0,1,86,18,70,81,72,0,0,0,0,0,24,67,24,11,7,41,16,11,6,16,0,4,4,30,63,5,35,0,27,17,13,300,0,76,90,570,15,2,-31,0,0,142
6,6,6,6,22,Langston,Walker,312,54,0,48,22,66,0,5,15269,23,15269,46,24,15,0,0,50,0,0,0,19,0,0,47,4,21,1015,76,11,89,87,0,2,29,0,0,0,0,0,0,0,0,28,100,0,0,3,0,20,0,0,66,1,4,48,4,0,2,12,69,18,2,1106,11,0,1,96,10,93,81,75,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,312,0,80,185,999,10,2,-31,0,0,165
6,6,6,6,29,Chris,Cooper,126,75,0,0,18,77,0,7,15652,23,15652,65,26,11,0,0,84,1,1,1,27,0,0,67,0,21,1009,80,69,29,22,0,6,25,0,2,0,75,0,0,0,0,141,100,0,0,2,0,1,0,0,75,2,3,0,3,0,6,34,36,60,3,1072,30,0,1,100,29,72,71,67,2,2,2,2,19,33,70,39,30,23,38,34,75,30,24,0,11,11,32,58,26,41,6,9,21,17,126,0,77,115,999,0,3,-31,0,0,125
5,5,5,5,27,Chad,Slaughter,63,48,0,0,23,63,0,7,16069,23,16069,45,26,21,0,0,87,1,1,1,19,0,0,44,5,63,1009,79,26,81,71,0,3,31,0,0,0,85,2,4,2,4,6,100,0,0,1,0,30,0,0,78,2,1,0,1,0,15,25,18,29,3,1100,29,0,1,95,26,78,58,49,2,2,2,2,11,37,0,49,11,44,8,0,40,27,18,1,5,5,100,68,44,100,39,45,25,0,63,0,80,180,999,0,2,-31,0,0,178
2,5,2,5,24,Troy,Hambrick,54,80,0,0,25,85,1,5,16107,23,16107,83,27,11,1,0,74,1,1,1,55,0,0,75,6,63,1009,77,25,41,49,0,10,84,0,0,0,79,6,4,6,4,186,100,0,0,1,2,15,0,0,45,0,1,0,1,0,15,24,52,50,4,1083,82,0,1,68,19,76,75,72,2,2,2,2,9,30,35,29,39,38,29,0,71,31,27,0,1,1,0,0,15,100,15,44,0,0,54,0,73,73,623,0,0,-31,0,0,183
2,5,2,5,19,Justin,Fargas,115,78,0,36,9,93,0,7,16570,23,16570,94,24,4,0,0,77,0,0,0,67,0,0,90,3,32,1015,64,22,40,33,0,8,69,6,0,0,64,2,2,2,2,231,100,0,0,2,2,30,0,0,20,1,3,36,3,0,3,33,57,70,1,1075,72,6,1,95,10,64,77,65,2,2,2,2,0,15,63,0,42,7,31,0,0,0,31,0,1,1,0,7,5,75,1,14,0,6,115,0,73,60,999,67,1,-31,0,0,153
5,5,5,5,21,Nnamdi,Asomugha,550,88,0,75,16,88,0,7,16689,23,16689,89,22,6,0,0,88,0,0,0,60,0,0,86,6,31,1015,86,66,23,34,0,7,21,0,0,0,85,7,0,7,0,28,100,2,5,4,2,25,0,0,21,2,5,75,5,0,1,14,44,88,1,1062,48,0,1,95,14,64,75,65,0,0,0,0,0,17,56,0,19,0,33,0,60,0,22,0,16,16,100,0,0,25,0,24,0,11,550,0,74,50,999,52,1,-31,0,0,179
2,0,2,0,23,Sam,Williams,125,76,0,42,31,84,0,7,16690,23,16690,78,23,1,0,0,73,0,0,0,46,0,0,74,6,19,1015,88,75,20,45,0,3,23,0,0,0,54,2,2,2,2,66,100,2,2,2,0,45,0,0,54,0,3,42,3,0,3,29,42,75,1,1111,19,0,1,95,15,70,71,64,0,0,0,0,0,36,57,6,36,0,34,0,50,0,22,0,15,15,0,26,50,66,0,10,0,7,125,0,76,100,999,0,1,-31,0,0,180
6,6,6,6,22,Tyler,Brayton,550,73,0,75,20,78,0,5,16692,23,16692,70,24,15,0,0,67,0,0,0,46,0,0,69,1,32,1015,86,84,21,52,0,3,27,0,2,0,85,7,7,7,7,41,100,0,0,4,0,15,0,0,91,2,5,75,5,0,1,19,51,58,1,1063,21,0,1,95,19,79,75,72,2,2,2,2,8,40,44,46,18,16,43,0,100,32,17,0,13,13,31,66,22,72,12,11,40,17,550,0,78,120,999,0,1,-31,0,0,142
2,2,2,2,25,Teyo,Johnson,220,85,0,52,15,87,0,7,16983,23,16983,84,22,12,0,1,82,0,1,1,80,0,0,85,4,31,1015,84,32,50,54,0,8,65,0,0,0,90,7,7,7,7,200,100,1,2,3,0,40,0,0,82,1,4,52,4,0,2,31,51,92,1,1087,62,0,1,88,15,65,81,65,0,0,0,0,0,20,67,24,11,7,41,16,11,6,16,0,4,4,30,63,5,35,0,27,17,13,220,0,77,90,999,25,1,-31,0,0,166
3,3,3,3,62,Ronald,Curry,76,89,0,0,14,87,0,7,17199,23,17199,84,24,5,0,0,65,0,0,0,69,0,0,80,5,24,1015,85,25,21,26,0,7,53,0,0,0,65,8,8,8,8,135,100,2,2,1,0,45,0,0,89,2,3,0,3,0,7,69,32,90,3,1074,57,0,1,85,21,50,66,58,0,0,0,0,0,5,93,0,25,0,37,0,0,0,16,0,3,3,100,39,0,0,0,0,0,0,76,0,74,60,999,55,2,-31,0,0,171
2,2,2,2,19,Akbar,Gbaja-Biamila,94,69,0,6,33,80,0,0,17242,23,17242,75,25,8,0,0,83,0,1,1,45,0,0,72,6,63,1009,80,72,33,49,0,3,31,0,0,0,92,0,0,0,0,180,100,2,2,2,0,55,0,0,94,0,3,6,3,0,15,14,36,54,1,1079,24,0,1,75,33,72,68,64,2,2,2,2,15,40,22,7,22,10,37,0,34,15,22,0,15,15,0,10,9,0,10,16,0,9,94,0,77,95,999,0,1,-31,0,0,179
6,6,6,6,19,Carlos,Francis,125,86,0,42,11,94,0,5,17336,23,17336,95,23,1,0,0,85,0,0,0,75,0,0,93,5,3,1015,82,11,14,15,0,1,28,0,0,0,80,0,1,0,1,217,100,2,2,3,0,32,0,0,10,1,3,42,3,0,4,23,39,78,0,1076,49,0,1,91,11,38,69,49,0,0,0,0,0,1,100,18,37,0,46,0,39,18,26,0,3,3,99,33,0,9,0,45,0,13,125,0,69,38,999,32,0,-31,0,0,176
